시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,,1평,시군구,평당 평균 가격(만원),,시군구,전용면적(㎡),평수,거래금액(만원),평당 가격(만원),,,,,,,
서울특별시 강남구 삼성동,11,11,0,롯데캐슬프레미어,121.931,201612,24,"165,000",11,2007,선릉로126길 22,,,,,,서울특별시 강남구 삼성동,121.931,36.88418467,"165,000",4473.46204,,,,,,,
서울특별시 강남구 삼성동,11,11,0,롯데캐슬프레미어,121.931,201612,26,"160,000",14,2007,선릉로126길 22,,,,,,서울특별시 강남구 삼성동,121.931,36.88418467,"160,000",4337.902584,,,,,,,
서울특별시 강남구 삼성동,11,11,0,롯데캐슬프레미어,121.931,201612,30,"162,000",12,2007,선릉로126길 22,,,,,,서울특별시 강남구 삼성동,121.931,36.88418467,"162,000",4392.126367,,,,,,,
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,84.87,201612,22,"90,000",6,2000,학동로 432,,,,,,서울특별시 강남구 삼성동,84.87,25.67321479,"90,000",3505.599152,,,,,,,
서울특별시 강남구 삼성동,43,43,0,삼성동롯데캐슬킹덤,131.65,201612,22,"131,700",5,2005,선릉로112길 53,,,,,,서울특별시 강남구 삼성동,131.65,39.82418673,"131,700",3307.035518,,,,,,,
서울특별시 강남구 삼성동,01월 14일,14,1,삼성동중앙하이츠빌리지,152.98,201612,4,"192,500",16,2004,학동로68길 30,,,,,,서울특별시 강남구 삼성동,152.98,46.27652173,"192,500",4159.776768,,,,,,,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.419,201612,16,"116,000",6,2008,학동로68길 29,,,,,,서울특별시 강남구 삼성동,84.419,25.53678708,"116,000",4542.466506,,,,,,,
서울특별시 강남구 삼성동,Sep-52,52,9,삼성리치빌1,84.98,201612,12,"68,000",3,2003,학동로82길 6,,,,,,서울특별시 강남구 삼성동,84.98,25.70648985,"68,000",2645.246411,,,,,,,
서울특별시 강남구 삼성동,126,126,0,삼성파크,107.38,201612,19,"97,500",5,2001,삼성로99길 14,,,,,,서울특별시 강남구 삼성동,107.38,32.48250035,"97,500",3001.616223,,,,,,,
서울특별시 강남구 삼성동,Feb-97,97,2,시티(B동),157.63,201612,13,"155,000",8,1992,봉은사로109길 66-7,,,,,,서울특별시 강남구 삼성동,157.63,47.68314891,"155,000",3250.624247,,,,,,,
서울특별시 강남구 삼성동,87,87,0,아이파크,175.052,201612,16,"400,000",42,2004,영동대로 640,,,,,,서울특별시 강남구 삼성동,175.052,52.95331208,"400,000",7553.824007,,,,,,,
서울특별시 강남구 삼성동,122-7,122,7,영무예다음,84.84,201612,29,"84,500",4,2006,봉은사로72길 33,,,,,,서울특별시 강남구 삼성동,84.84,25.66413978,"84,500",3292.531942,,,,,,,
서울특별시 강남구 삼성동,48,48,0,한일,70.05,201612,7,"80,000",5,2001,봉은사로73길 23,,,,,,서울특별시 강남구 삼성동,70.05,21.19015784,"80,000",3775.337616,,,,,,,
서울특별시 강남구 삼성동,48,48,0,한일,80.29,201612,10,"86,500",3,2001,봉은사로73길 23,,,,,,서울특별시 강남구 삼성동,80.29,24.28776265,"86,500",3561.464317,,,,,,,
서울특별시 강남구 삼성동,50,50,0,현대힐스테이트2단지,84.435,201612,1,"110,000",11,2008,삼성로111길 8,,,,,,서울특별시 강남구 삼성동,84.435,25.54162709,"110,000",4306.695091,,,,,,,
서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,114.69,201612,16,"84,800",2,2011,헌릉로590길 63,,,,,,서울특별시 강남구 세곡동,114.69,34.69377878,"84,800",2444.242253,,,,,,,
서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,114.69,201612,19,"83,300",2,2011,헌릉로590길 63,,,,,,서울특별시 강남구 세곡동,114.69,34.69377878,"83,300",2401.006836,,,,,,,
서울특별시 강남구 세곡동,508,508,0,강남신동아파밀리에1단지,59.97,201612,7,"57,800",2,2011,헌릉로590길 100,,,,,,서울특별시 강남구 세곡동,59.97,18.14095312,"57,800",3186.161147,,,,,,,
서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,84.83,201612,9,"81,000",13,2013,헌릉로571길 20,,,,,,서울특별시 강남구 세곡동,84.83,25.66111477,"81,000",3156.526936,,,,,,,
서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,59.89,201612,10,"67,500",12,2013,헌릉로571길 20,,,,,,서울특별시 강남구 세곡동,59.89,18.11675308,"67,500",3725.833194,,,,,,,
서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,84.84,201612,9,"78,000",6,2012,자곡로 21,,,,,,서울특별시 강남구 세곡동,84.84,25.66413978,"78,000",3039.260255,,,,,,,
서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,59.89,201612,25,"67,500",13,2012,자곡로 21,,,,,,서울특별시 강남구 세곡동,59.89,18.11675308,"67,500",3725.833194,,,,,,,
서울특별시 강남구 수서동,795,795,0,강남데시앙포레,59.81,201612,3,"74,500",2,2014,광평로34길 55,,,,,,서울특별시 강남구 수서동,59.81,18.09255304,"74,500",4117.716268,,,,,,,
서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.92,201612,9,"95,000",3,2014,광평로34길 55,,,,,,서울특별시 강남구 수서동,84.92,25.68833982,"95,000",3698.17593,,,,,,,
서울특별시 강남구 수서동,795,795,0,강남데시앙포레,59.97,201612,15,"72,000",9,2014,광평로34길 55,,,,,,서울특별시 강남구 수서동,59.97,18.14095312,"72,000",3968.92046,,,,,,,
서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.81,201612,20,"78,000",2,2014,광평로34길 55,,,,,,서울특별시 강남구 수서동,84.81,25.65506477,"78,000",3040.335338,,,,,,,
서울특별시 강남구 수서동,795,795,0,강남데시앙포레,59.97,201612,20,"72,000",11,2014,광평로34길 55,,,,,,서울특별시 강남구 수서동,59.97,18.14095312,"72,000",3968.92046,,,,,,,
서울특별시 강남구 수서동,795,795,0,강남데시앙포레,59.81,201612,23,"76,000",9,2014,광평로34길 55,,,,,,서울특별시 강남구 수서동,59.81,18.09255304,"76,000",4200.623307,,,,,,,
서울특별시 강남구 수서동,795,795,0,강남데시앙포레,59.62,201612,26,"79,000",10,2014,광평로34길 55,,,,,,서울특별시 강남구 수서동,59.62,18.03507795,"79,000",4380.352566,,,,,,,
서울특별시 강남구 수서동,795,795,0,강남데시앙포레,59.62,201612,27,"70,000",5,2014,광평로34길 55,,,,,,서울특별시 강남구 수서동,59.62,18.03507795,"70,000",3881.325059,,,,,,,
서울특별시 강남구 수서동,795,795,0,강남데시앙포레,59.97,201612,30,"77,000",8,2014,광평로34길 55,,,,,,서울특별시 강남구 수서동,59.97,18.14095312,"77,000",4244.539937,,,,,,,
서울특별시 강남구 수서동,746,746,0,까치마을,39.6,201612,29,"52,000",13,1993,광평로19길 10,,,,,,서울특별시 강남구 수서동,39.6,11.97901857,"52,000",4340.923232,,,,,,,
서울특별시 강남구 수서동,747,747,0,삼성,84.97,201612,3,"89,500",4,1997,광평로31길 27,,,,,,서울특별시 강남구 수서동,84.97,25.70346484,"89,500",3482.020831,,,,,,,
서울특별시 강남구 수서동,747,747,0,삼성,84.97,201612,8,"92,000",4,1997,광평로31길 27,,,,,,서울특별시 강남구 수서동,84.97,25.70346484,"92,000",3579.283983,,,,,,,
서울특별시 강남구 수서동,747,747,0,삼성,84.97,201612,13,"89,000",9,1997,광평로31길 27,,,,,,서울특별시 강남구 수서동,84.97,25.70346484,"89,000",3462.568201,,,,,,,
서울특별시 강남구 수서동,708,708,0,삼익,60,201612,15,"73,000",14,1992,광평로51길 27,,,,,,서울특별시 강남구 수서동,60,18.15002813,"73,000",4022.032333,,,,,,,
서울특별시 강남구 수서동,708,708,0,삼익,60,201612,28,"74,000",9,1992,광평로51길 27,,,,,,서울특별시 강남구 수서동,60,18.15002813,"74,000",4077.128667,,,,,,,
서울특별시 강남구 수서동,712,712,0,수서한아름,97.63,201612,2,"90,000",9,1993,광평로51길 22,,,,,,서울특별시 강남구 수서동,97.63,29.53312078,"90,000",3047.425996,,,,,,,
서울특별시 강남구 수서동,736,736,0,신동아,33.18,201612,15,"45,000",1,1992,광평로47길 17,,,,,,서울특별시 강남구 수서동,33.18,10.03696556,"45,000",4483.426763,,,,,,,
서울특별시 강남구 수서동,736,736,0,신동아,39.53,201612,28,"47,000",4,1992,광평로47길 17,,,,,,서울특별시 강남구 수서동,39.53,11.95784353,"47,000",3930.474576,,,,,,,
서울특별시 강남구 압구정동,433,433,0,신현대11차,183.41,201612,14,"290,000",4,1983,압구정로 151,,,,,,서울특별시 강남구 압구정동,183.41,55.481611,"290,000",5226.957091,,,,,,,
서울특별시 강남구 압구정동,369-1,369,1,"현대1차(12,13,21,22,31,32,33동)",196.21,201612,6,"330,000",6,1976,압구정로29길 71,,,,,,서울특별시 강남구 압구정동,196.21,59.353617,"330,000",5559.897049,,,,,,,
서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,201612,20,"90,000",8,2005,선릉로69길 20,,,,,,서울특별시 강남구 역삼동,59.606,18.03084295,"90,000",4991.44717,,,,,,,
서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,84.991,201612,21,"117,500",3,2005,선릉로69길 20,,,,,,서울특별시 강남구 역삼동,84.991,25.70981735,"117,500",4570.238614,,,,,,,
서울특별시 강남구 역삼동,796-29,796,29,강남서해더블루,71.26,201612,6,"60,500",5,2012,논현로63길 16,,,,,,서울특별시 강남구 역삼동,71.26,21.55618341,"60,500",2806.619282,,,,,,,
서울특별시 강남구 역삼동,823-7,823,7,강남역우정에쉐르,17.23,201612,2,"19,950",8,2004,테헤란로10길 10,,,,,,서울특별시 강남구 역삼동,17.23,5.212083079,"19,950",3827.644283,,,,,,,
서울특별시 강남구 역삼동,794-19,794,19,강남한솔,74.61,201612,3,"46,500",2,2006,도곡로19길 17,,,,,,서울특별시 강남구 역삼동,74.61,22.56955998,"46,500",2060.297145,,,,,,,
서울특별시 강남구 역삼동,712,712,0,개나리4,160.33,201612,17,"146,000",10,1979,언주로 406,,,,,,서울특별시 강남구 역삼동,160.33,48.49990017,"146,000",3010.315474,,,,,,,
서울특별시 강남구 역삼동,754,754,0,개나리래미안,129.8,201612,2,"142,500",20,2006,역삼로 306,,,,,,서울특별시 강남구 역삼동,129.8,39.26456086,"142,500",3629.226888,,,,,,,
서울특별시 강남구 역삼동,754,754,0,개나리래미안,114.65,201612,22,"144,500",12,2006,역삼로 306,,,,,,서울특별시 강남구 역삼동,114.65,34.68167876,"144,500",4166.46498,,,,,,,
서울특별시 강남구 역삼동,722,722,0,경남아너스빌,81.013,201612,8,"73,000",9,2002,언주로85길 13,,,,,,서울특별시 강남구 역삼동,81.013,24.50647049,"73,000",2978.80513,,,,,,,
서울특별시 강남구 역삼동,722,722,0,경남아너스빌,84.688,201612,12,"63,000",4,2002,언주로85길 13,,,,,,서울특별시 강남구 역삼동,84.688,25.61815971,"63,000",2459.193038,,,,,,,
서울특별시 강남구 역삼동,720-25,720,25,대우디오빌,30.03,201612,3,"27,500",10,2002,언주로 427,,,,,,서울특별시 강남구 역삼동,30.03,9.08408908,"27,500",3027.271062,,,,,,,
서울특별시 강남구 역삼동,720-25,720,25,대우디오빌,30.03,201612,8,"27,450",5,2002,언주로 427,,,,,,서울특별시 강남구 역삼동,30.03,9.08408908,"27,450",3021.766933,,,,,,,
서울특별시 강남구 역삼동,716,716,0,동부센트레빌,59.97,201612,17,"78,500",21,1998,선릉로 423,,,,,,서울특별시 강남구 역삼동,59.97,18.14095312,"78,500",4327.22578,,,,,,,
서울특별시 강남구 역삼동,763-16,763,16,래미안그레이튼,142.06,201612,2,"157,500",6,2009,도곡로43길 20,,,,,,서울특별시 강남구 역삼동,142.06,42.97321661,"157,500",3665.07356,,,,,,,
서울특별시 강남구 역삼동,762-3,762,3,래미안그레이튼(진달래2차),84.81,201612,8,"108,000",16,2010,도곡로43길 21,,,,,,서울특별시 강남구 역삼동,84.81,25.65506477,"108,000",4209.695083,,,,,,,
서울특별시 강남구 역삼동,762-3,762,3,래미안그레이튼(진달래2차),84.87,201612,23,"110,000",20,2010,도곡로 306,,,,,,서울특별시 강남구 역삼동,84.87,25.67321479,"110,000",4284.621185,,,,,,,
서울특별시 강남구 역삼동,835-68,835,68,롯데캐슬노블,176.03,201612,8,"130,000",9,2007,도곡로13길 19,,,,,,서울특별시 강남구 역삼동,176.03,53.24915754,"130,000",2441.353178,,,,,,,
서울특별시 강남구 역삼동,826-37,826,37,쌍용플레티넘밸류,84.9,201612,14,"77,500",7,2007,테헤란로4길 46,,,,,,서울특별시 강남구 역삼동,84.9,25.68228981,"77,500",3017.643698,,,,,,,
서울특별시 강남구 역삼동,713-11,713,11,역삼I'PARK,144.641,201612,19,"149,500",19,2006,역삼로 307,,,,,,서울특별시 강남구 역삼동,144.641,43.75397032,"149,500",3416.832779,,,,,,,
서울특별시 강남구 역삼동,713-11,713,11,역삼I'PARK,144.011,201612,26,"153,000",9,2006,역삼로 307,,,,,,서울특별시 강남구 역삼동,144.011,43.56339502,"153,000",3512.122963,,,,,,,
서울특별시 강남구 역삼동,713-11,713,11,역삼I'PARK,28.246,201612,29,"45,000",7,2006,역삼로 307,,,,,,서울특별시 강남구 역삼동,28.246,8.544428244,"45,000",5266.58996,,,,,,,
서울특별시 강남구 역삼동,757,757,0,역삼래미안,80.87,201612,11,"109,000",4,2005,선릉로69길 19,,,,,,서울특별시 강남구 역삼동,80.87,24.46321292,"109,000",4455.66984,,,,,,,
서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.4,201612,24,"88,000",20,2005,선릉로69길 19,,,,,,서울특별시 강남구 역삼동,59.4,17.96852785,"88,000",4897.451852,,,,,,,
서울특별시 강남구 역삼동,656-31,656,31,역삼엔스위트102동,107.3,201612,16,"62,000",2,2005,언주로103길 14,,,,,,서울특별시 강남구 역삼동,107.3,32.45830031,"62,000",1910.14315,,,,,,,
서울특별시 강남구 역삼동,711-3,711,3,역삼자이,114.019,201612,2,"137,550",2,2016,언주로 420,,,,,,서울특별시 강남구 역삼동,114.019,34.49080096,"137,550",3988.019883,,,,,,,
서울특별시 강남구 역삼동,747-1,747,1,조이너스,84.28,201612,10,"66,700",4,2006,역삼로19길 12,,,,,,서울특별시 강남구 역삼동,84.28,25.49473952,"66,700",2616.225985,,,,,,,
서울특별시 강남구 역삼동,747-1,747,1,조이너스,84.95,201612,31,"60,000",1,2006,역삼로19길 12,,,,,,서울특별시 강남구 역삼동,84.95,25.69741483,"60,000",2334.865215,,,,,,,
서울특별시 강남구 역삼동,836,836,0,한스빌(836),39.89,201612,3,"31,000",10,1996,도곡로3길 26,,,,,,서울특별시 강남구 역삼동,39.89,12.0667437,"31,000",2569.044372,,,,,,,
서울특별시 강남구 역삼동,706-20,706,20,한화진넥스빌,34.82,201612,5,"24,500",18,2001,언주로86길 11,,,,,,서울특별시 강남구 역삼동,34.82,10.53306633,"24,500",2326.008329,,,,,,,
서울특별시 강남구 역삼동,706-20,706,20,한화진넥스빌,43.58,201612,23,"27,700",20,2001,언주로86길 11,,,,,,서울특별시 강남구 역삼동,43.58,13.18297043,"27,700",2101.19564,,,,,,,
서울특별시 강남구 일원동,735,735,0,가람,84.95,201612,1,"116,900",4,1993,일원로 127,,,,,,서울특별시 강남구 일원동,84.95,25.69741483,"116,900",4549.095727,,,,,,,
서울특별시 강남구 일원동,718,718,0,샘터마을,101.97,201612,23,"101,000",9,1994,일원로 120,,,,,,서울특별시 강남구 일원동,101.97,30.84597281,"101,000",3274.333431,,,,,,,
서울특별시 강남구 일원동,718,718,0,샘터마을,134.438,201612,31,"120,000",1,1994,일원로 120,,,,,,서울특별시 강남구 일원동,134.438,40.66755803,"120,000",2950.754995,,,,,,,
서울특별시 강남구 일원동,711,711,0,수서,39.98,201612,13,"45,000",12,1992,양재대로55길 12,,,,,,서울특별시 강남구 일원동,39.98,12.09396875,"45,000",3720.862931,,,,,,,
서울특별시 강남구 자곡동,611,611,0,래미안강남힐즈,91.96,201612,24,"97,400",15,2014,자곡로 101,,,,,,서울특별시 강남구 자곡동,91.96,27.81794312,"97,400",3501.337234,,,,,,,
서울특별시 강남구 자곡동,687,687,0,래미안포레,84.99,201612,16,"80,000",3,2014,밤고개로21길 25,,,,,,서울특별시 강남구 자곡동,84.99,25.70951485,"80,000",3111.688434,,,,,,,
서울특별시 강남구 청담동,May-50,50,5,대우유로카운티,137.9,201612,24,"123,000",1,2004,도산대로92길 10,,,,,,서울특별시 강남구 청담동,137.9,41.71481466,"123,000",2948.592748,,,,,,,
서울특별시 강남구 청담동,69-18,69,18,동양파라곤,197.4675,201612,21,"318,000",10,2006,학동로97길 31,,,,,,서울특별시 강남구 청담동,197.4675,59.73401134,"318,000",5323.600289,,,,,,,
서울특별시 강남구 청담동,113-23,113,23,삼호빌라B동,229.57,201612,26,"195,000",7,1997,도산대로83길 49,,,,,,서울특별시 강남구 청담동,229.57,69.44503264,"195,000",2807.976216,,,,,,,
서울특별시 강남구 청담동,106-21,106,21,씨티1차101동,84.33,201612,5,"170,000",6,1992,선릉로190길 124,,,,,,서울특별시 강남구 청담동,84.33,25.50986454,"170,000",6664.088699,,,,,,,
서울특별시 강남구 청담동,106-21,106,21,씨티1차101동,84.33,201612,7,"142,500",5,1992,선릉로190길 124,,,,,,서울특별시 강남구 청담동,84.33,25.50986454,"142,500",5586.074351,,,,,,,
서울특별시 강남구 청담동,106-21,106,21,씨티1차101동,163.79,201612,7,"295,000",10,1992,선릉로190길 124,,,,,,서울특별시 강남구 청담동,163.79,49.5465518,"295,000",5953.996581,,,,,,,
서울특별시 강남구 청담동,106-21,106,21,씨티1차101동,84.33,201612,7,"133,500",5,1992,선릉로190길 124,,,,,,서울특별시 강남구 청담동,84.33,25.50986454,"133,500",5233.269655,,,,,,,
서울특별시 강남구 청담동,106-21,106,21,씨티1차101동,84.33,201612,7,"167,000",3,1992,선릉로190길 124,,,,,,서울특별시 강남구 청담동,84.33,25.50986454,"167,000",6546.487134,,,,,,,
서울특별시 강남구 청담동,106-21,106,21,씨티1차101동,164.95,201612,19,"201,100",9,1992,선릉로190길 124,,,,,,서울특별시 강남구 청담동,164.95,49.89745234,"201,100",4030.265887,,,,,,,
서울특별시 강남구 청담동,106-11,106,11,씨티1차102동,84.33,201612,2,"186,000",2,1992,선릉로190길 120,,,,,,서울특별시 강남구 청담동,84.33,25.50986454,"186,000",7291.297047,,,,,,,
서울특별시 강남구 청담동,106-11,106,11,씨티1차102동,84.33,201612,3,"150,000",2,1992,선릉로190길 120,,,,,,서울특별시 강남구 청담동,84.33,25.50986454,"150,000",5880.078264,,,,,,,
서울특별시 강남구 청담동,106-11,106,11,씨티1차102동,84.33,201612,5,"235,000",3,1992,선릉로190길 120,,,,,,서울특별시 강남구 청담동,84.33,25.50986454,"235,000",9212.122614,,,,,,,
서울특별시 강남구 청담동,106-11,106,11,씨티1차102동,84.33,201612,5,"148,000",6,1992,선릉로190길 120,,,,,,서울특별시 강남구 청담동,84.33,25.50986454,"148,000",5801.67722,,,,,,,
